,Color,Year of car manufacture,Length,price,Width,Brand Name,Transmission type,Seats,Body type,city,Car model,kilometer driven,Insurance Validity_value,Fuel type,Number of previous owners,Engine Displacement_value(cc)
7649,White,2018,4395mm,999000.0,1818mm,Jeep,Automatic,5.0,SUV,Kolkata,Jeep Compass,47000,Third Party insurance,Petrol,1,1368
7650,Silicon Silver,2021,4371 mm,5400000.0,2100mm,Land Rover,Automatic,5.0,SUV,Kolkata,Land Rover Range Rover Evoque,50247,Comprehensive,Diesel,2,1997
7651,Silver,2022,3565,553000.0,1520,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti S-Presso,2704,Zero Dep,Petrol,1,998
7652,Brown,2022,3695mm,632000.0,1655,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Celerio,14425,Zero Dep,Petrol,1,998
7653,Others,2018,3700mm,330000.0,1690mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Ignis,40000,Third Party insurance,Petrol,1,1197
7654,Silver,2017,4390mm,690000.0,1699mm,Volkswagen,Automatic,5.0,Sedan,Kolkata,Volkswagen Vento,32488,Third Party,Petrol,2,1197
7655,Others,2012,3610mm,219000.0,1680mm,Honda,Manual,5.0,Hatchback,Kolkata,Honda Brio,73949,Comprehensive,Petrol,2,1198
7656,Silver,2018,3695mm,350000.0,1600mm,Maruti,Automatic,5.0,Hatchback,Kolkata,Maruti Celerio,40000,Third Party insurance,Petrol,1,998
7657,Others,2014,3765mm,338000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai Grand i10,55920,Comprehensive,Petrol,2,1197
7658,Others,2017,3998mm,500000.0,1765mm,Ford,Manual,5.0,SUV,Kolkata,Ford Ecosport,30000,Third Party insurance,Petrol,1,1497
7659,Others,2014,3845mm,408000.0,1735,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Swift,33805,Comprehensive,Petrol,1,1197
7660,Others,2014,3995mm,289000.0,1660mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Xcent,73781,Comprehensive,Petrol,1,1197
7661,White,2015,3395mm,229999.99999999997,1490mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Alto 800,50000,Third Party insurance,Petrol,2,796
7662,Red,2014,3985mm,395000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai i20,65000,Third Party insurance,Petrol,1,1197
7663,Grey,2011,3940 mm,220000.00000000003,1710 mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai i20,48072,Third Party,Petrol,2,1197
7664,Red,2020,4315mm,1200000.0,1800mm,Kia,Automatic,5.0,SUV,Kolkata,Kia Seltos,75420,Third Party insurance,Petrol,1,1353
7665,Blue,2019,4686mm,3050000.0,2020mm,Mercedes-Benz,Automatic,5.0,Sedan,Kolkata,Mercedes-Benz C-Class,16100,Third Party insurance,Diesel,2,1950
7666,Red,2018,3995mm,725000.0,1790mm,Maruti,Manual,5.0,SUV,Kolkata,Maruti Vitara Brezza,40722,Comprehensive,Diesel,1,1248
7667,Others,2015,3840mm,430000.0,1735mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Swift,40000,Third Party insurance,Petrol,1,1197
7668,Silver,2008,3760mm,200000.0,1690mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Swift,50000,Third Party insurance,Petrol,1,1298
7670,Others,2017,3995mm,470000.0,1682mm,Volkswagen,Manual,5.0,Sedan,Kolkata,Volkswagen Ameo,40000,Third Party insurance,Petrol,3,1198
7671,White,2017,3445mm,296000.0,1515mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Alto 800,3188,Comprehensive,Petrol,1,796
7672,Red,2019,3985mm,527000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai i20,34233,Comprehensive,Petrol,1,1197
7673,Others,2010,3565mm,140000.0,1525mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai Santro Xing,50000,Third Party insurance,Petrol,2,1086
7674,Black,2016,4440mm,591000.0,1695mm,Honda,Automatic,5.0,Sedan,Kolkata,Honda City,51767,Third Party,Petrol,1,1497
7675,Blue,2018,3985mm,480000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai i20,40965,Comprehensive,Petrol,1,1197
7676,Others,2011,4375mm,250000.0,1700mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Verna,70000,Third Party insurance,Petrol,2,1591
7677,Red,2022,3993,822000.0000000001,1811,Tata,Manual,5.0,SUV,Kolkata,Tata Nexon,8176,Third Party,Petrol,2,1199
7678,Others,2022,3731mm,509999.99999999994,1579mm,Renault,Manual,5.0,Hatchback,Kolkata,Renault KWID,10000,Third Party insurance,Petrol,1,999
7679,Red,2018,4425mm,681000.0,1730mm,Toyota,Manual,5.0,Sedan,Kolkata,Toyota Yaris,13327,Comprehensive,Petrol,2,1496
7680,Black,2019,3998mm,735000.0,1765mm,Ford,Automatic,5.0,SUV,Kolkata,Ford Ecosport,57167,Comprehensive,Petrol,2,1497
7681,Grey,2018,4390mm,590000.0,1699mm,Volkswagen,Manual,5.0,Sedan,Kolkata,Volkswagen Vento,35100,Third Party insurance,Petrol,1,1598
7682,Others,2010,3585mm,170000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai i10,120000,Third Party insurance,Petrol,1,1197
7683,Others,2010,3565mm,130000.0,1525mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai Santro Xing,60000,Third Party insurance,Petrol,2,1086
7684,Others,2008,"4,310 mm",170000.0,"1,710 mm",Chevrolet,Manual,5.0,Sedan,Kolkata,Chevrolet Aveo,60000,Third Party insurance,Petrol,1,1399
7685,Others,2020,4686mm,3979999.9999999995,2020mm,Mercedes-Benz,Automatic,5.0,Sedan,Kolkata,Mercedes-Benz C-Class,30000,Third Party insurance,Diesel,1,1950
7687,Others,2018,3599mm,450000.0,1495mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Wagon R,10000,Third Party insurance,Petrol,1,998
7688,Black,2020,4688mm,4700000.0,1902 mm,Volvo,Automatic,5.0,SUV,Kolkata,Volvo XC60,19500,Third Party insurance,Diesel,2,1969
7689,Brown,2015,4490mm,450000.0,1730mm,Maruti,Manual,5.0,Sedan,Kolkata,Maruti Ciaz,55000,Third Party,Diesel,1,1248
7690,Others,2011,4250mm,190000.0,1670mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Accent,50000,Third Party insurance,Petrol,1,1495
7691,Silver,2015,4375mm,494000.00000000006,1700mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Verna,46980,Third Party insurance,Diesel,2,1582
7692,Others,2019,3845mm,535000.0,1735,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Swift,40535,Third Party,Petrol,1,1197
7693,Grey,2010,3565mm,155000.0,1525mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai Santro Xing,60020,Third Party insurance,Petrol,1,1086
7694,Green,2022,3731mm,557000.0,1579,Renault,Automatic,5.0,Hatchback,Kolkata,Renault KWID,787,Comprehensive,Petrol,1,999
7695,Silver,2022,3655mm,674000.0,1620mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Wagon R,5870,Third Party,Cng,1,998
7696,Red,2013,3805mm,180000.0,1665mm,Renault,Manual,5.0,Hatchback,Kolkata,Renault Pulse,50000,Third Party insurance,Diesel,1,1461
7697,Silver,2014,3695mm,318000.0,1655,Maruti,Automatic,5.0,Hatchback,Kolkata,Maruti Celerio,50714,Comprehensive,Petrol,1,998
7698,Others,2019,3995mm,500000.0,1660mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Xcent,40000,Third Party insurance,Petrol,1,1197
7699,Red,2020,3445mm,403000.0,1515mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Alto 800,4187,Comprehensive,Petrol,1,796
7700,Silver,2020,4655mm,1513000.0,1835mm,MG,Automatic,5.0,SUV,Kolkata,MG Hector,10164,Zero Dep,Petrol,1,1451
7701,Blue,2022,4440mm,1030000.0000000001,1729mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Verna,13269,Comprehensive,Petrol,1,1497
7702,Others,2020,4456,1530000.0,1820,Mahindra,Manual,7.0,SUV,Kolkata,Mahindra Scorpio,90000,Third Party insurance,Diesel,1,2179
7703,Red,2021,4440mm,1050000.0,1729mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Verna,16000,Comprehensive,Petrol,1,1497
7704,Others,2021,4440,810000.0,1695,Honda,Manual,5.0,Sedan,Kolkata,Honda City,60000,Third Party insurance,Petrol,1,1497
7705,Golden,2010,4420mm,235000.0,1695mm,Honda,Manual,5.0,Sedan,Kolkata,Honda City,47114,Comprehensive,Petrol,2,1497
7706,Others,2014,4440mm,438999.99999999994,1695mm,Honda,Manual,5.0,Sedan,Kolkata,Honda City,50000,Third Party insurance,Petrol,2,1497
7707,Others,2014,4440mm,438999.99999999994,1695mm,Honda,Manual,5.0,Sedan,Kolkata,Honda City,50000,Third Party insurance,Petrol,2,1497
7708,Others,2011,3795mm,200000.0,1680mm,Ford,Manual,5.0,Hatchback,Kolkata,Ford Figo,50000,Third Party insurance,Petrol,2,1196
7709,Others,2012,3495mm,210000.0,1495mm,Chevrolet,Manual,5.0,Hatchback,Kolkata,Chevrolet Spark,20000,Third Party insurance,Petrol,1,995
7710,Silver,2013,3610mm,225000.0,1680mm,Honda,Manual,5.0,Hatchback,Kolkata,Honda Brio,41424,Third Party,Petrol,2,1198
7711,Red,2020,3445mm,378000.0,1515mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Alto 800,23829,Comprehensive,Petrol,2,796
7712,Silver,2019,4440mm,684000.0,1695mm,Honda,Manual,5.0,Sedan,Kolkata,Honda City,44199,Third Party,Petrol,1,1497
7713,Red,2018,4440mm,800000.0,1729mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Verna,40000,Third Party insurance,Petrol,1,1591
7714,White,2015,3999mm,419000.00000000006,1765mm,Ford,Manual,5.0,SUV,Kolkata,Ford Ecosport,55625,Third Party,Petrol,1,999
7715,Silver,2015,3599mm,309000.0,1495mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Wagon R,29230,Comprehensive,Petrol,1,998
7716,Others,2017,3995mm,525000.0,1735mm,Maruti,Manual,5.0,Sedan,Kolkata,Maruti Swift Dzire,30000,Third Party insurance,Petrol,1,1197
7717,White,2019,3971mm,509999.99999999994,1682mm,Volkswagen,Manual,5.0,Hatchback,Kolkata,Volkswagen Polo,25152,Comprehensive,Petrol,1,999
7718,Red,2020,4456mm,2000000.0,1960mm,Audi,Automatic,5.0,Sedan,Kolkata,Audi A3,52224,Comprehensive,Diesel,1,1968
7719,Silver,2012,3995mm,289000.0,1735,Maruti,Manual,5.0,Sedan,Kolkata,Maruti Swift Dzire,62665,Comprehensive,Petrol,1,1197
7720,Brown,2014,3599mm,273000.0,1495mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Wagon R,76800,Comprehensive,Petrol,1,998
7721,Others,2017,3999mm,600000.0,1734mm,Honda,Manual,5.0,SUV,Kolkata,Honda WR-V,80000,Third Party insurance,Petrol,1,1199
7722,Silver,2016,3998mm,509999.99999999994,1765mm,Ford,Manual,5.0,SUV,Kolkata,Ford Ecosport,37833,Comprehensive,Petrol,2,1496
7723,Others,2015,3395mm,300000.0,1490mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Alto 800,40000,Third Party insurance,Petrol,1,796
7724,Black,2012,4500mm,969999.9999999999,2195mm,Land Rover,Automatic,5.0,SUV,Kolkata,Land Rover Freelander 2,72000,Third Party insurance,Diesel,2,2179
7725,Others,2018,4570mm,1400000.0,1800mm,Hyundai,Automatic,5.0,Sedan,Kolkata,Hyundai Elantra,30000,Third Party insurance,Petrol,1,1999
7726,Others,2014,3995mm,300000.0,1660mm,Hyundai,Manual,5.0,Sedan,Kolkata,Hyundai Xcent,80000,Third Party insurance,Diesel,2,1120
7727,Others,2018,4570mm,1500000.0,1800mm,Hyundai,Automatic,5.0,Sedan,Kolkata,Hyundai Elantra,30000,Third Party insurance,Petrol,1,1999
7728,Blue,2014,3971mm,290000.0,1682mm,Volkswagen,Manual,5.0,Hatchback,Kolkata,Volkswagen Polo,90000,Third Party insurance,Petrol,2,1198
7729,Silver,2014,4585mm,750000.0,1760mm,Toyota,Manual,7.0,MUV,Kolkata,Toyota Innova,113000,Third Party insurance,Diesel,1,2494
7730,Others,2012,4545mm,350000.0,1750mm,Honda,Manual,5.0,Sedan,Kolkata,Honda Civic,90000,Third Party insurance,Petrol,2,1799
7731,Silver,2013,3850mm,296000.0,1695mm,Maruti,Manual,5.0,Hatchback,Kolkata,Maruti Swift,92202,Third Party,Diesel,1,1248
7732,Orange,2018,3765mm,376000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai Grand i10,79783,Third Party insurance,Petrol,2,1197
7733,Others,2022,4549mm,1399000.0,1748mm,Honda,Manual,5.0,Sedan,Kolkata,Honda City,10000,Third Party insurance,Petrol,1,1498
7734,Others,2021,3995mm,690000.0,1735,Maruti,Manual,5.0,Sedan,Kolkata,Maruti Swift Dzire,23227,Third Party insurance,Petrol,2,1197
7735,Red,2019,4490 mm,714000.0,1730 mm,Maruti,Manual,5.0,Sedan,Kolkata,Maruti Ciaz,3089,Third Party,Petrol,3,1462
7736,Golden Brown,2019,3995mm,600000.0,1695mm,Honda,Manual,5.0,Sedan,Kolkata,Honda Amaze,28546,Third Party insurance,Petrol,1,1199
7737,Orange,2016,3765mm,342000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Kolkata,Hyundai Grand i10,85435,Third Party,Petrol,1,1197
7738,Black,2016,5015mm,5000000.0,1931mm,Porsche,Automatic,5.0,Sedan,Kolkata,Porsche Panamera,20000,Third Party insurance,Diesel,2,2967
7739,Silver,2012,3610mm,208000.0,1680mm,Honda,Manual,5.0,Hatchback,Kolkata,Honda Brio,83124,Comprehensive,Petrol,2,1198
7740,Others,2014,4265mm,279000.0,1695mm,Toyota,Manual,5.0,Sedan,Kolkata,Toyota Etios,87859,Third Party,Petrol,2,1496
7741,Brown,2017,4440mm,600000.0,1695mm,Honda,Manual,5.0,Sedan,Kolkata,Honda City,65000,Third Party insurance,Diesel,1,1498
